word_id	ref	surface	lemma	morph
04xeN	Num.1.1	וַ/יְדַבֵּ֨ר	c/1696	HC/Vpw3ms
04Nvk	Num.1.1	יְהוָ֧ה	3068	HNp
04TyA	Num.1.1	אֶל	413	HR
04vuQ	Num.1.1	מֹשֶׁ֛ה	4872	HNp
04TSc	Num.1.1	בְּ/מִדְבַּ֥ר	b/4057 b	HR/Ncmsc
04k5P	Num.1.1	סִינַ֖י	5514	HNp
04nPh	Num.1.1	בְּ/אֹ֣הֶל	b/168	HR/Ncmsc
04LN3	Num.1.1	מוֹעֵ֑ד	4150	HNcmsa
04Qzf	Num.1.1	בְּ/אֶחָד֩	b/259	HR/Acmsa
04aPd	Num.1.1	לַ/חֹ֨דֶשׁ	l/2320	HRd/Ncmsa
04eYX	Num.1.1	הַ/שֵּׁנִ֜י	d/8145	HTd/Aomsa
04C5U	Num.1.1	בַּ/שָּׁנָ֣ה	b/8141	HRd/Ncfsa
04qNN	Num.1.1	הַ/שֵּׁנִ֗ית	d/8145	HTd/Aofsa
04EVS	Num.1.1	לְ/צֵאתָ֛/ם	l/3318	HR/Vqc/Sp3mp
04PB6	Num.1.1	מֵ/אֶ֥רֶץ	m/776	HR/Ncbsc
0437c	Num.1.1	מִצְרַ֖יִם	4714	HNp
04x9c	Num.1.1	לֵ/אמֹֽר	l/559	HR/Vqc
04yNB	Num.1.2	שְׂא֗וּ	5375	HVqv2mp
0429t	Num.1.2	אֶת	853	HTo
04KZG	Num.1.2	רֹאשׁ֙	7218 a	HNcmsc
04TZE	Num.1.2	כָּל	3605	HNcmsc
04thY	Num.1.2	עֲדַ֣ת	5712	HNcfsc
04JM7	Num.1.2	בְּנֵֽי	1121 a	HNcmpc
04fpo	Num.1.2	יִשְׂרָאֵ֔ל	3478	HNp
04W26	Num.1.2	לְ/מִשְׁפְּחֹתָ֖/ם	l/4940	HR/Ncfpc/Sp3mp
04yw4	Num.1.2	לְ/בֵ֣ית	l/1004 b	HR/Ncmsc
04jbg	Num.1.2	אֲבֹתָ֑/ם	1	HNcmpc/Sp3mp
04USR	Num.1.2	בְּ/מִסְפַּ֣ר	b/4557	HR/Ncmsc
04v6U	Num.1.2	שֵׁמ֔וֹת	8034	HNcmpa
045SS	Num.1.2	כָּל	3605	HNcmsc
04GzE	Num.1.2	זָכָ֖ר	2145	HAamsa
04qCU	Num.1.2	לְ/גֻלְגְּלֹתָֽ/ם	l/1538	HR/Ncfpc/Sp3mp
04g2y	Num.1.3	מִ/בֶּ֨ן	m/1121 a	HR/Ncmsc
04jQb	Num.1.3	עֶשְׂרִ֤ים	6242	HAcbpa
04794	Num.1.3	שָׁנָה֙	8141	HNcfsa
04CsU	Num.1.3	וָ/מַ֔עְלָ/ה	c/4605	HC/D/Sd
04XR4	Num.1.3	כָּל	3605	HNcmsc
04KvS	Num.1.3	יֹצֵ֥א	3318	HVqrmsa
04dBc	Num.1.3	צָבָ֖א	6635 a	HNcbsa
04nAB	Num.1.3	בְּ/יִשְׂרָאֵ֑ל	b/3478	HR/Np
04kfX	Num.1.3	תִּפְקְד֥וּ	6485 a	HVqi2mp
04Wkf	Num.1.3	אֹתָ֛/ם	853	HTo/Sp3mp
04wrL	Num.1.3	לְ/צִבְאֹתָ֖/ם	l/6635 a	HR/Ncbpc/Sp3mp
043TL	Num.1.3	אַתָּ֥ה	859 a	HPp2ms
04LeN	Num.1.3	וְ/אַהֲרֹֽן	c/175	HC/Np
04sMn	Num.1.4	וְ/אִתְּ/כֶ֣ם	c/854	HC/R/Sp2mp
04Y3z	Num.1.4	יִהְי֔וּ	1961	HVqi3mp
04NQN	Num.1.4	אִ֥ישׁ	376	HNcmsa
04uLf	Num.1.4	אִ֖ישׁ	376	HNcmsa
04kA7	Num.1.4	לַ/מַּטֶּ֑ה	l/4294	HRd/Ncmsa
043TS	Num.1.4	אִ֛ישׁ	376	HNcmsa
04NFp	Num.1.4	רֹ֥אשׁ	7218 a	HNcmsa
047am	Num.1.4	לְ/בֵית	l/1004 b	HR/Ncmsc
04hh7	Num.1.4	אֲבֹתָ֖י/ו	1	HNcmpc/Sp3ms
04BsK	Num.1.4	הֽוּא	1931	HPp3ms
04fsu	Num.1.5	וְ/אֵ֨לֶּה֙	c/428	HC/Pdxcp
048M6	Num.1.5	שְׁמ֣וֹת	8034	HNcmpc
04wM5	Num.1.5	הָֽ/אֲנָשִׁ֔ים	d/376	HTd/Ncmpa
04qty	Num.1.5	אֲשֶׁ֥ר	834 a	HTr
045gQ	Num.1.5	יַֽעַמְד֖וּ	5975	HVqi3mp
04Xw6	Num.1.5	אִתְּ/כֶ֑ם	854	HR/Sp2mp
04eHJ	Num.1.5	לִ/רְאוּבֵ֕ן	l/7205	HR/Np
04H6L	Num.1.5	אֱלִיצ֖וּר	468	HNp
04bmv	Num.1.5	בֶּן	1121 a	HNcmsc
04FV9	Num.1.5	שְׁדֵיאֽוּר	7707	HNp
04Xm1	Num.1.6	לְ/שִׁמְע֕וֹן	l/8095	HR/Np
04UE6	Num.1.6	שְׁלֻמִיאֵ֖ל	8017	HNp
04goK	Num.1.6	בֶּן	1121 a	HNcmsc
04CyH	Num.1.6	צוּרִֽישַׁדָּֽי	6701	HNp
04A4a	Num.1.7	לִֽ/יהוּדָ֕ה	l/3063	HR/Np
045Pr	Num.1.7	נַחְשׁ֖וֹן	5177	HNp
04L4k	Num.1.7	בֶּן	1121 a	HNcmsc
04Mnv	Num.1.7	עַמִּינָדָֽב	5992	HNp
04mwU	Num.1.8	לְ/יִ֨שָּׂשכָ֔ר	l/3485	HR/Np
04tKT	Num.1.8	נְתַנְאֵ֖ל	5417	HNp
04NRT	Num.1.8	בֶּן	1121 a	HNcmsc
04sRU	Num.1.8	צוּעָֽר	6686	HNp
04Wxq	Num.1.9	לִ/זְבוּלֻ֕ן	l/2074	HR/Np
049qY	Num.1.9	אֱלִיאָ֖ב	446	HNp
04n5f	Num.1.9	בֶּן	1121 a	HNcmsc
04YUq	Num.1.9	חֵלֹֽן	2497	HNp
04fQr	Num.1.10	לִ/בְנֵ֣י	l/1121 a	HR/Ncmpc
04L7t	Num.1.10	יוֹסֵ֔ף	3130	HNp
04A74	Num.1.10	לְ/אֶפְרַ֕יִם	l/669	HR/Np
04dNE	Num.1.10	אֱלִישָׁמָ֖ע	476	HNp
04xdF	Num.1.10	בֶּן	1121 a	HNcmsc
04AYg	Num.1.10	עַמִּיה֑וּד	5989	HNp
04Ls9	Num.1.10	לִ/מְנַשֶּׁ֕ה	l/4519	HR/Np
04Snp	Num.1.10	גַּמְלִיאֵ֖ל	1583	HNp
0487B	Num.1.10	בֶּן	1121 a	HNcmsc
04nLp	Num.1.10	פְּדָהצֽוּר	6301	HNp
04PzC	Num.1.11	לְ/בִ֨נְיָמִ֔ן	l/1144	HR/Np
04NPq	Num.1.11	אֲבִידָ֖ן	27	HNp
04d5m	Num.1.11	בֶּן	1121 a	HNcmsc
04BYa	Num.1.11	גִּדְעֹנִֽי	1441	HNp
04LJh	Num.1.12	לְ/דָ֕ן	l/1835	HR/Np
04tRR	Num.1.12	אֲחִיעֶ֖זֶר	295	HNp
04Q7E	Num.1.12	בֶּן	1121 a	HNcmsc
04dv1	Num.1.12	עַמִּֽישַׁדָּֽי	5996	HNp
04QwM	Num.1.13	לְ/אָשֵׁ֕ר	l/836	HR/Np
04a62	Num.1.13	פַּגְעִיאֵ֖ל	6295	HNp
04KvD	Num.1.13	בֶּן	1121 a	HNcmsc
04GLz	Num.1.13	עָכְרָֽן	5918	HNp
04BU7	Num.1.14	לְ/גָ֕ד	l/1410	HR/Np
04iy2	Num.1.14	אֶלְיָסָ֖ף	460	HNp
04zQ2	Num.1.14	בֶּן	1121 a	HNcmsc
04Wxx	Num.1.14	דְּעוּאֵֽל	1845	HNp
04jQ8	Num.1.15	לְ/נַ֨פְתָּלִ֔י	l/5321	HR/Np
04Haa	Num.1.15	אֲחִירַ֖ע	299	HNp
04fJN	Num.1.15	בֶּן	1121 a	HNcmsc
049KV	Num.1.15	עֵינָֽן	5881	HNp
04F1s	Num.1.16	אֵ֚לֶּה	428	HPdxcp
04dns	Num.1.16	קריאי	7148	HAampc
04GK3	Num.1.16	קְרוּאֵ֣י	7121	HVqsmpc
04nRZ	Num.1.16	הָ/עֵדָ֔ה	d/5712	HTd/Ncfsa
04cpb	Num.1.16	נְשִׂיאֵ֖י	5387 a	HNcmpc
04zio	Num.1.16	מַטּ֣וֹת	4294	HNcmpc
04Qsh	Num.1.16	אֲבוֹתָ֑/ם	1	HNcmpc/Sp3mp
04zTj	Num.1.16	רָאשֵׁ֛י	7218 a	HNcmpc
04fPi	Num.1.16	אַלְפֵ֥י	505	HAcbpc
04GYe	Num.1.16	יִשְׂרָאֵ֖ל	3478	HNp
04Bbz	Num.1.16	הֵֽם	1992	HPp3mp
04VA9	Num.1.17	וַ/יִּקַּ֥ח	c/3947	HC/Vqw3ms
04fV3	Num.1.17	מֹשֶׁ֖ה	4872	HNp
04Sov	Num.1.17	וְ/אַהֲרֹ֑ן	c/175	HC/Np
04V27	Num.1.17	אֵ֚ת	853	HTo
04ifp	Num.1.17	הָ/אֲנָשִׁ֣ים	d/376	HTd/Ncmpa
047ZG	Num.1.17	הָ/אֵ֔לֶּה	d/428	HTd/Pdxcp
04B2d	Num.1.17	אֲשֶׁ֥ר	834 a	HTr
04ewe	Num.1.17	נִקְּב֖וּ	5344 a	HVNp3cp
04SV6	Num.1.17	בְּ/שֵׁמֽוֹת	b/8034	HR/Ncmpa
04G83	Num.1.18	וְ/אֵ֨ת	c/853	HC/To
04vzS	Num.1.18	כָּל	3605	HNcmsc
04Gq9	Num.1.18	הָ/עֵדָ֜ה	d/5712	HTd/Ncfsa
043y8	Num.1.18	הִקְהִ֗ילוּ	6950	HVhp3cp
04TXw	Num.1.18	בְּ/אֶחָד֙	b/259	HR/Acmsa
04Y4K	Num.1.18	לַ/חֹ֣דֶשׁ	l/2320	HRd/Ncmsa
04C32	Num.1.18	הַ/שֵּׁנִ֔י	d/8145	HTd/Aomsa
04aMT	Num.1.18	וַ/יִּתְיַֽלְד֥וּ	c/3205	HC/Vtw3mp
04Cof	Num.1.18	עַל	5921 a	HR
04YWU	Num.1.18	מִשְׁפְּחֹתָ֖/ם	4940	HNcfpc/Sp3mp
04rAQ	Num.1.18	לְ/בֵ֣ית	l/1004 b	HR/Ncmsc
04fLi	Num.1.18	אֲבֹתָ֑/ם	1	HNcmpc/Sp3mp
04Ptj	Num.1.18	בְּ/מִסְפַּ֣ר	b/4557	HR/Ncmsc
04AJj	Num.1.18	שֵׁמ֗וֹת	8034	HNcmpa
049Hv	Num.1.18	מִ/בֶּ֨ן	m/1121 a	HR/Ncmsc
04j1i	Num.1.18	עֶשְׂרִ֥ים	6242	HAcbpa
04J9J	Num.1.18	שָׁנָ֛ה	8141	HNcfsa
04U4n	Num.1.18	וָ/מַ֖עְלָ/ה	c/4605	HC/D/Sd
042Kt	Num.1.18	לְ/גֻלְגְּלֹתָֽ/ם	l/1538	HR/Ncfpc/Sp3mp
04RmH	Num.1.19	כַּ/אֲשֶׁ֛ר	k/834 d	HR/Tr
04SWL	Num.1.19	צִוָּ֥ה	6680	HVpp3ms
0475P	Num.1.19	יְהוָ֖ה	3068	HNp
043Lj	Num.1.19	אֶת	853	HTo
04Qa3	Num.1.19	מֹשֶׁ֑ה	4872	HNp
04WTe	Num.1.19	וַֽ/יִּפְקְדֵ֖/ם	c/6485 a	HC/Vqw3ms/Sp3mp
046VM	Num.1.19	בְּ/מִדְבַּ֥ר	b/4057 b	HR/Ncmsc
04sKn	Num.1.19	סִינָֽי	5514	HNp
04oAj	Num.1.20	וַ/יִּהְי֤וּ	c/1961	HC/Vqw3mp
04AxB	Num.1.20	בְנֵֽי	1121 a	HNcmpc
04Ap3	Num.1.20	רְאוּבֵן֙	7205	HNp
04CEu	Num.1.20	בְּכֹ֣ר	1060	HNcmsc
04zpy	Num.1.20	יִשְׂרָאֵ֔ל	3478	HNp
04FiN	Num.1.20	תּוֹלְדֹתָ֥/ם	8435	HNcfpc/Sp3mp
04cLk	Num.1.20	לְ/מִשְׁפְּחֹתָ֖/ם	l/4940	HR/Ncfpc/Sp3mp
0492v	Num.1.20	לְ/בֵ֣ית	l/1004 b	HR/Ncmsc
04j63	Num.1.20	אֲבֹתָ֑/ם	1	HNcmpc/Sp3mp
04LFW	Num.1.20	בְּ/מִסְפַּ֤ר	b/4557	HR/Ncmsc
04FbT	Num.1.20	שֵׁמוֹת֙	8034	HNcmpa
04Bx7	Num.1.20	לְ/גֻלְגְּלֹתָ֔/ם	l/1538	HR/Ncfpc/Sp3mp
04btu	Num.1.20	כָּל	3605	HNcmsc
04rTK	Num.1.20	זָכָ֗ר	2145	HAamsa
04SHw	Num.1.20	מִ/בֶּ֨ן	m/1121 a	HR/Ncmsc
04VuH	Num.1.20	עֶשְׂרִ֤ים	6242	HAcbpa
04Axb	Num.1.20	שָׁנָה֙	8141	HNcfsa
04xva	Num.1.20	וָ/מַ֔עְלָ/ה	c/4605	HC/D/Sd
04NrT	Num.1.20	כֹּ֖ל	3605	HNcmsc
04iAD	Num.1.20	יֹצֵ֥א	3318	HVqrmsc
04372	Num.1.20	צָבָֽא	6635 a	HNcbsa
04FMU	Num.1.21	פְּקֻדֵי/הֶ֖ם	6485 a	HVqsmpc/Sp3mp
04SaV	Num.1.21	לְ/מַטֵּ֣ה	l/4294	HR/Ncmsc
044W9	Num.1.21	רְאוּבֵ֑ן	7205	HNp
04MmM	Num.1.21	שִׁשָּׁ֧ה	8337	HAcmsa
04wJn	Num.1.21	וְ/אַרְבָּעִ֛ים	c/705	HC/Acbpa
04CQo	Num.1.21	אֶ֖לֶף	505	HAcbsa
04XyU	Num.1.21	וַ/חֲמֵ֥שׁ	c/2568	HC/Acfsa
04BG4	Num.1.21	מֵאֽוֹת	3967	HAcbpa
04YHH	Num.1.22	לִ/בְנֵ֣י	l/1121 a	HR/Ncmpc
04sHf	Num.1.22	שִׁמְע֔וֹן	8095	HNp
04iee	Num.1.22	תּוֹלְדֹתָ֥/ם	8435	HNcfpc/Sp3mp
043eS	Num.1.22	לְ/מִשְׁפְּחֹתָ֖/ם	l/4940	HR/Ncfpc/Sp3mp
04ddd	Num.1.22	לְ/בֵ֣ית	l/1004 b	HR/Ncmsc
04hxo	Num.1.22	אֲבֹתָ֑/ם	1	HNcmpc/Sp3mp
04TW6	Num.1.22	פְּקֻדָ֗י/ו	6485 a	HVqsmpc/Sp3ms
04PVx	Num.1.22	בְּ/מִסְפַּ֤ר	b/4557	HR/Ncmsc
04PGK	Num.1.22	שֵׁמוֹת֙	8034	HNcmpa
04U4a	Num.1.22	לְ/גֻלְגְּלֹתָ֔/ם	l/1538	HR/Ncfpc/Sp3mp
04dSQ	Num.1.22	כָּל	3605	HNcmsc
04Qbs	Num.1.22	זָכָ֗ר	2145	HAamsa
04ndZ	Num.1.22	מִ/בֶּ֨ן	m/1121 a	HR/Ncmsc
04Xa1	Num.1.22	עֶשְׂרִ֤ים	6242	HAcbpa
043yJ	Num.1.22	שָׁנָה֙	8141	HNcfsa
04B6c	Num.1.22	וָ/מַ֔עְלָ/ה	c/4605	HC/D/Sd
04bju	Num.1.22	כֹּ֖ל	3605	HNcmsc
04cn3	Num.1.22	יֹצֵ֥א	3318	HVqrmsc
047mS	Num.1.22	צָבָֽא	6635 a	HNcbsa
04dJe	Num.1.23	פְּקֻדֵי/הֶ֖ם	6485 a	HVqsmpc/Sp3mp
04WvG	Num.1.23	לְ/מַטֵּ֣ה	l/4294	HR/Ncmsc
04RXg	Num.1.23	שִׁמְע֑וֹן	8095	HNp
04pqY	Num.1.23	תִּשְׁעָ֧ה	8672	HAcmsa
04n9v	Num.1.23	וַ/חֲמִשִּׁ֛ים	c/2572	HC/Acbpa
04gYe	Num.1.23	אֶ֖לֶף	505	HAcbsa
04eXj	Num.1.23	וּ/שְׁלֹ֥שׁ	c/7969	HC/Acfsa
048ro	Num.1.23	מֵאֽוֹת	3967	HAcbpa
04v5z	Num.1.24	לִ/בְנֵ֣י	l/1121 a	HR/Ncmpc
04bCC	Num.1.24	גָ֔ד	1410	HNp
046By	Num.1.24	תּוֹלְדֹתָ֥/ם	8435	HNcfpc/Sp3mp
04CZB	Num.1.24	לְ/מִשְׁפְּחֹתָ֖/ם	l/4940	HR/Ncfpc/Sp3mp
04VTb	Num.1.24	לְ/בֵ֣ית	l/1004 b	HR/Ncmsc
046qf	Num.1.24	אֲבֹתָ֑/ם	1	HNcmpc/Sp3mp
04efz	Num.1.24	בְּ/מִסְפַּ֣ר	b/4557	HR/Ncmsc
04QG5	Num.1.24	שֵׁמ֗וֹת	8034	HNcmpa
043k3	Num.1.24	מִ/בֶּ֨ן	m/1121 a	HR/Ncmsc
041rL	Num.1.24	עֶשְׂרִ֤ים	6242	HAcbpa
04W2c	Num.1.24	שָׁנָה֙	8141	HNcfsa
04mL3	Num.1.24	וָ/מַ֔עְלָ/ה	c/4605	HC/D/Sd
04zfc	Num.1.24	כֹּ֖ל	3605	HNcmsc
04sYp	Num.1.24	יֹצֵ֥א	3318	HVqrmsc
04GvF	Num.1.24	צָבָֽא	6635 a	HNcbsa
04dAC	Num.1.25	פְּקֻדֵי/הֶ֖ם	6485 a	HVqsmpc/Sp3mp
04i4W	Num.1.25	לְ/מַטֵּ֣ה	l/4294	HR/Ncmsc
04chR	Num.1.25	גָ֑ד	1410	HNp
04Ddq	Num.1.25	חֲמִשָּׁ֤ה	2568	HAcmsa
04dSp	Num.1.25	וְ/אַרְבָּעִים֙	c/705	HC/Acbpa
04ecS	Num.1.25	אֶ֔לֶף	505	HAcbsa
042tG	Num.1.25	וְ/שֵׁ֥שׁ	c/8337	HC/Acfsa
04Xzm	Num.1.25	מֵא֖וֹת	3967	HAcbpa
04CCj	Num.1.25	וַ/חֲמִשִּֽׁים	c/2572	HC/Acbpa
04gV8	Num.1.26	לִ/בְנֵ֣י	l/1121 a	HR/Ncmpc
04Czz	Num.1.26	יְהוּדָ֔ה	3063	HNp
04uXX	Num.1.26	תּוֹלְדֹתָ֥/ם	8435	HNcfpc/Sp3mp
04xCL	Num.1.26	לְ/מִשְׁפְּחֹתָ֖/ם	l/4940	HR/Ncfpc/Sp3mp
04Qnr	Num.1.26	לְ/בֵ֣ית	l/1004 b	HR/Ncmsc
046kU	Num.1.26	אֲבֹתָ֑/ם	1	HNcmpc/Sp3mp
04qry	Num.1.26	בְּ/מִסְפַּ֣ר	b/4557	HR/Ncmsc
04bvP	Num.1.26	שֵׁמֹ֗ת	8034	HNcmpa
04wjj	Num.1.26	מִ/בֶּ֨ן	m/1121 a	HR/Ncmsc
04Tn7	Num.1.26	עֶשְׂרִ֤ים	6242	HAcbpa
04hEs	Num.1.26	שָׁנָה֙	8141	HNcfsa
04xAF	Num.1.26	וָ/מַ֔עְלָ/ה	c/4605	HC/D/Sd
04qg1	Num.1.26	כֹּ֖ל	3605	HNcmsc
046w9	Num.1.26	יֹצֵ֥א	3318	HVqrmsc
04wA4	Num.1.26	צָבָֽא	6635 a	HNcbsa
04ibe	Num.1.27	פְּקֻדֵי/הֶ֖ם	6485 a	HVqsmpc/Sp3mp
04v8V	Num.1.27	לְ/מַטֵּ֣ה	l/4294	HR/Ncmsc
04T2S	Num.1.27	יְהוּדָ֑ה	3063	HNp
04tkJ	Num.1.27	אַרְבָּעָ֧ה	702	HAcmsa
04EXL	Num.1.27	וְ/שִׁבְעִ֛ים	c/7657	HC/Acbpa
04ZPN	Num.1.27	אֶ֖לֶף	505	HAcbsa
04q1G	Num.1.27	וְ/שֵׁ֥שׁ	c/8337	HC/Acfsa
04bYD	Num.1.27	מֵאֽוֹת	3967	HAcbpa
04v2F	Num.1.28	לִ/בְנֵ֣י	l/1121 a	HR/Ncmpc
047vt	Num.1.28	יִשָּׂשכָ֔ר	3485	HNp
04kDm	Num.1.28	תּוֹלְדֹתָ֥/ם	8435	HNcfpc/Sp3mp
04doW	Num.1.28	לְ/מִשְׁפְּחֹתָ֖/ם	l/4940	HR/Ncfpc/Sp3mp
04eRa	Num.1.28	לְ/בֵ֣ית	l/1004 b	HR/Ncmsc
04kDf	Num.1.28	אֲבֹתָ֑/ם	1	HNcmpc/Sp3mp
0463G	Num.1.28	בְּ/מִסְפַּ֣ר	b/4557	HR/Ncmsc
04WPn	Num.1.28	שֵׁמֹ֗ת	8034	HNcmpa
041jv	Num.1.28	מִ/בֶּ֨ן	m/1121 a	HR/Ncmsc
04cK8	Num.1.28	עֶשְׂרִ֤ים	6242	HAcbpa
04DDb	Num.1.28	שָׁנָה֙	8141	HNcfsa
04RCg	Num.1.28	וָ/מַ֔עְלָ/ה	c/4605	HC/D/Sd
045KE	Num.1.28	כֹּ֖ל	3605	HNcmsc
04qVd	Num.1.28	יֹצֵ֥א	3318	HVqrmsc
04koG	Num.1.28	צָבָֽא	6635 a	HNcbsa
04e6B	Num.1.29	פְּקֻדֵי/הֶ֖ם	6485 a	HVqsmpc/Sp3mp
048GY	Num.1.29	לְ/מַטֵּ֣ה	l/4294	HR/Ncmsc
04GpK	Num.1.29	יִשָּׂשכָ֑ר	3485	HNp
0468C	Num.1.29	אַרְבָּעָ֧ה	702	HAcmsa
04CMz	Num.1.29	וַ/חֲמִשִּׁ֛ים	c/2572	HC/Acbpa
04D4c	Num.1.29	אֶ֖לֶף	505	HAcbsa
04ta1	Num.1.29	וְ/אַרְבַּ֥ע	c/702	HC/Acfsa
04JnD	Num.1.29	מֵאֽוֹת	3967	HAcbpa
04jfz	Num.1.30	לִ/בְנֵ֣י	l/1121 a	HR/Ncmpc
04ErQ	Num.1.30	זְבוּלֻ֔ן	2074	HNp
044fv	Num.1.30	תּוֹלְדֹתָ֥/ם	8435	HNcfpc/Sp3mp
04yDv	Num.1.30	לְ/מִשְׁפְּחֹתָ֖/ם	l/4940	HR/Ncfpc/Sp3mp
04jyT	Num.1.30	לְ/בֵ֣ית	l/1004 b	HR/Ncmsc
04Unh	Num.1.30	אֲבֹתָ֑/ם	1	HNcmpc/Sp3mp
04QH2	Num.1.30	בְּ/מִסְפַּ֣ר	b/4557	HR/Ncmsc
04xxn	Num.1.30	שֵׁמֹ֗ת	8034	HNcmpa
04ou4	Num.1.30	מִ/בֶּ֨ן	m/1121 a	HR/Ncmsc
043KZ	Num.1.30	עֶשְׂרִ֤ים	6242	HAcbpa
04jNE	Num.1.30	שָׁנָה֙	8141	HNcfsa
04hj3	Num.1.30	וָ/מַ֔עְלָ/ה	c/4605	HC/D/Sd
04iDs	Num.1.30	כֹּ֖ל	3605	HNcmsc
046Lo	Num.1.30	יֹצֵ֥א	3318	HVqrmsc
04JZq	Num.1.30	צָבָֽא	6635 a	HNcbsa
04ZpQ	Num.1.31	פְּקֻדֵי/הֶ֖ם	6485 a	HVqsmpc/Sp3mp
049gS	Num.1.31	לְ/מַטֵּ֣ה	l/4294	HR/Ncmsc
04LAe	Num.1.31	זְבוּלֻ֑ן	2074	HNp
04qK3	Num.1.31	שִׁבְעָ֧ה	7651	HAcmsa
041Cv	Num.1.31	וַ/חֲמִשִּׁ֛ים	c/2572	HC/Acbpa
04PBQ	Num.1.31	אֶ֖לֶף	505	HAcbsa
04mr5	Num.1.31	וְ/אַרְבַּ֥ע	c/702	HC/Acfsa
04QDu	Num.1.31	מֵאֽוֹת	3967	HAcbpa
04PbY	Num.1.32	לִ/בְנֵ֤י	l/1121 a	HR/Ncmpc
04Ew6	Num.1.32	יוֹסֵף֙	3130	HNp
0474R	Num.1.32	לִ/בְנֵ֣י	l/1121 a	HR/Ncmpc
046zt	Num.1.32	אֶפְרַ֔יִם	669	HNp
04zEm	Num.1.32	תּוֹלְדֹתָ֥/ם	8435	HNcfpc/Sp3mp
042dm	Num.1.32	לְ/מִשְׁפְּחֹתָ֖/ם	l/4940	HR/Ncfpc/Sp3mp
04uYh	Num.1.32	לְ/בֵ֣ית	l/1004 b	HR/Ncmsc
04YxK	Num.1.32	אֲבֹתָ֑/ם	1	HNcmpc/Sp3mp
04aSJ	Num.1.32	בְּ/מִסְפַּ֣ר	b/4557	HR/Ncmsc
04Kz2	Num.1.32	שֵׁמֹ֗ת	8034	HNcmpa
04YhQ	Num.1.32	מִ/בֶּ֨ן	m/1121 a	HR/Ncmsc
04azZ	Num.1.32	עֶשְׂרִ֤ים	6242	HAcbpa
04oiy	Num.1.32	שָׁנָה֙	8141	HNcfsa
04gPX	Num.1.32	וָ/מַ֔עְלָ/ה	c/4605	HC/D/Sd
04gtq	Num.1.32	כֹּ֖ל	3605	HNcmsc
04HSQ	Num.1.32	יֹצֵ֥א	3318	HVqrmsc
04fbB	Num.1.32	צָבָֽא	6635 a	HNcbsa
04k1L	Num.1.33	פְּקֻדֵי/הֶ֖ם	6485 a	HVqsmpc/Sp3mp
042tS	Num.1.33	לְ/מַטֵּ֣ה	l/4294	HR/Ncmsc
04EVu	Num.1.33	אֶפְרָ֑יִם	669	HNp
04ygU	Num.1.33	אַרְבָּעִ֥ים	705	HAcbpa
04swV	Num.1.33	אֶ֖לֶף	505	HAcbsa
04HjU	Num.1.33	וַ/חֲמֵ֥שׁ	c/2568	HC/Acfsa
04d3U	Num.1.33	מֵאֽוֹת	3967	HAcbpa
04NtK	Num.1.34	לִ/בְנֵ֣י	l/1121 a	HR/Ncmpc
04U94	Num.1.34	מְנַשֶּׁ֔ה	4519	HNp
04zqr	Num.1.34	תּוֹלְדֹתָ֥/ם	8435	HNcfpc/Sp3mp
046JA	Num.1.34	לְ/מִשְׁפְּחֹתָ֖/ם	l/4940	HR/Ncfpc/Sp3mp
04JyD	Num.1.34	לְ/בֵ֣ית	l/1004 b	HR/Ncmsc
04jjy	Num.1.34	אֲבֹתָ֑/ם	1	HNcmpc/Sp3mp
0479E	Num.1.34	בְּ/מִסְפַּ֣ר	b/4557	HR/Ncmsc
04Zuo	Num.1.34	שֵׁמ֗וֹת	8034	HNcmpa
04LXS	Num.1.34	מִ/בֶּ֨ן	m/1121 a	HR/Ncmsc
04mR4	Num.1.34	עֶשְׂרִ֤ים	6242	HAcbpa
04MC8	Num.1.34	שָׁנָה֙	8141	HNcfsa
04BnR	Num.1.34	וָ/מַ֔עְלָ/ה	c/4605	HC/D/Sd
04PUg	Num.1.34	כֹּ֖ל	3605	HNcmsc
04pUN	Num.1.34	יֹצֵ֥א	3318	HVqrmsc
04gc8	Num.1.34	צָבָֽא	6635 a	HNcbsa
04Lsp	Num.1.35	פְּקֻדֵי/הֶ֖ם	6485 a	HVqsmpc/Sp3mp
04SAE	Num.1.35	לְ/מַטֵּ֣ה	l/4294	HR/Ncmsc
043gY	Num.1.35	מְנַשֶּׁ֑ה	4519	HNp
04RuM	Num.1.35	שְׁנַ֧יִם	8147	HAcmda
04WFU	Num.1.35	וּ/שְׁלֹשִׁ֛ים	c/7970	HC/Acbpa
04BJv	Num.1.35	אֶ֖לֶף	505	HAcbsa
04ExP	Num.1.35	וּ/מָאתָֽיִם	c/3967	HC/Acbda
04ypu	Num.1.36	לִ/בְנֵ֣י	l/1121 a	HR/Ncmpc
04mP3	Num.1.36	בִנְיָמִ֔ן	1144	HNp
04V8b	Num.1.36	תּוֹלְדֹתָ֥/ם	8435	HNcfpc/Sp3mp
04suQ	Num.1.36	לְ/מִשְׁפְּחֹתָ֖/ם	l/4940	HR/Ncfpc/Sp3mp
041Su	Num.1.36	לְ/בֵ֣ית	l/1004 b	HR/Ncmsc
04MEz	Num.1.36	אֲבֹתָ֑/ם	1	HNcmpc/Sp3mp
04Q2u	Num.1.36	בְּ/מִסְפַּ֣ר	b/4557	HR/Ncmsc
04yT5	Num.1.36	שֵׁמֹ֗ת	8034	HNcmpa
